學校,系所,計畫類別,系所招生對象,招生名額,考試項目,日程公告,聯絡資訊,相關連結,備註,區域公私立,學校名稱,地區,City,考試方式簡記,Search_Tags
"【北區、國立】
臺北市立大學",公共事務學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",2,"1.面試(50%)
2.資料審查(50%)","【簡章公告】2025/10/14
【報名日期】2025/11/03 ~ 2025/11/17
【考試日期】2025/12/06 ~ 2025/12/06
【放榜日期】2025/12/15","聯絡人：范助教
聯絡電話：02-23113040轉4552

聯絡人：蔡小姐
聯絡電話：02-23113040轉1155","簡章網址 ( https://admission.utaipei.edu.tw/p/404-1033-95887.php?Lang=zh-tw )
北市大公共事務學系 ( https://public.utaipei.edu.tw/ )",nan,北區、國立,臺北市立大學,台北,Taipei,審查 Document Review / 口試 Interview,"Taipei, 台北, UTaipei, University of Taipei, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
臺北市立大學",休閒運動管理學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",1,"資料審查100%
(1)高中時期參加全國性以上競賽成績(60%)
(2)在校學業成績單(30%)
(3)自傳(10%)","【簡章公告】2025/10/14
【報名日期】2025/11/03 ~ 2025/11/17
【考試日期】2025/12/06 ~ 2025/12/06
【放榜日期】2025/12/15","聯絡人：李助教
聯絡電話：02-28718288轉6802

聯絡人：蔡小姐
聯絡電話：02-23113040轉1155","簡章網址 ( https://admission.utaipei.edu.tw/p/404-1033-95887.php?Lang=zh-tw )
北市大休閒運動管理學系 ( https://irsm.utaipei.edu.tw/ )",nan,北區、國立,臺北市立大學,台北,Taipei,審查 Document Review,"Taipei, 台北, UTaipei, University of Taipei, Business, Management, Economics, Finance, Document Review, Portfolio, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
臺北市立大學",行銷與管理學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",3,"1.資料審查(70%)
2.面試(30%)","【簡章公告】2025/10/14
【報名日期】2025/11/03 ~ 2025/11/17
【考試日期】2025/12/06 ~ 2025/12/06
【放榜日期】2025/12/15","聯絡人：黃助教
聯絡電話：02-28718288轉3107

聯絡人：蔡小姐
聯絡電話：02-23113040轉1155","簡章網址 ( https://admission.utaipei.edu.tw/p/404-1033-95887.php?Lang=zh-tw )
北市大行銷與管理學系 ( https://dmm.utaipei.edu.tw/ )",nan,北區、國立,臺北市立大學,台北,Taipei,審查 Document Review / 口試 Interview,"Taipei, 台北, UTaipei, University of Taipei, Business, Management, Economics, Finance, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
臺北市立大學",音樂學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",3,"1.面試(含術科考試)80%
2.資料審查20%","【簡章公告】2025/10/14
【報名日期】2025/11/03 ~ 2025/11/17
【考試日期】2025/12/06 ~ 2025/12/06
【放榜日期】2025/12/15","聯絡人：吳助教
聯絡電話：02-23113040轉6135

聯絡人：蔡小姐
聯絡電話：02-23113040轉1155","簡章網址 ( https://admission.utaipei.edu.tw/p/404-1033-95887.php?Lang=zh-tw )
北市大音樂學系 ( https://www.music.utaipei.edu.tw/ )",nan,北區、國立,臺北市立大學,台北,Taipei,審查 Document Review / 口試 Interview,"Taipei, 台北, UTaipei, University of Taipei, Arts, Design, Music, Drama, Film, Animation, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
臺北市立大學",視覺藝術學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",3,"1.面試(60%)
2.資料審查(40%)","【簡章公告】2025/10/14
【報名日期】2025/11/03 ~ 2025/11/17
【考試日期】2025/12/06 ~ 2025/12/06
【放榜日期】2025/12/15","聯絡人：連助教
聯絡電話：02-23113040轉6113

聯絡人：蔡小姐
聯絡電話：02-23113040轉1155","簡章網址 ( https://admission.utaipei.edu.tw/p/404-1033-95887.php?Lang=zh-tw )
北市大視覺藝術學系 ( https://art.utaipei.edu.tw/web/ )",nan,北區、國立,臺北市立大學,台北,Taipei,審查 Document Review / 口試 Interview,"Taipei, 台北, UTaipei, University of Taipei, Arts, Design, Music, Drama, Film, Animation, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
臺北市立大學",數據科學與數學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",2,"1.面試(50%)
2.資料審查(50%)","【簡章公告】2025/10/14
【報名日期】2025/11/03 ~ 2025/11/17
【考試日期】2025/12/06 ~ 2025/12/06
【放榜日期】2025/12/15","聯絡人：劉助教
聯絡電話：02-23113040轉1913

聯絡人：蔡小姐
聯絡電話：02-23113040轉1155","簡章網址 ( https://admission.utaipei.edu.tw/p/404-1033-95887.php?Lang=zh-tw )
北市大數據科學與數學系 ( https://math.utaipei.edu.tw/ )",nan,北區、國立,臺北市立大學,台北,Taipei,審查 Document Review / 口試 Interview,"Taipei, 台北, UTaipei, University of Taipei, Math, Statistics, Data Science, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立體育大學",適應體育學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者
6.其他：
除上述教育資歷，須具備學系所訂特殊才能之一的學生。",4,"一、初審-書面資料審查： 40%
書面審查資料依序裝訂成冊（一式3份）請於報名時一併繳交。

二、複審-面試： 60%
複審名額為初審書面資料總分排序錄取名額3倍之考生。","【簡章公告】2025/9/15 
【報名日期】2025/10/07 ~ 2025/11/26
【考試日期】2025/12/20 ~ 2025/12/20
【放榜日期】2025/12/29","聯絡人：適應體育學系陳小姐
聯絡電話：(03)328-3201轉8522

聯絡人：教務處招生組李小姐
聯絡電話：(03)328-3201轉1593","簡章網址 ( https://aca.ntsu.edu.tw/p/404-1004-60994.php?Lang=zh-tw )
適應體育學系 ( https://ape.ntsu.edu.tw/ )
招生資訊網 ( https://admissions.ntsu.edu.tw/app/home.php )","【備註】一、具有下列各項條件之一者，得參加本系特殊選才招生：
1. 曾代表國家參加國際級之「圍棋」比賽，並持有證明者。
2. 曾參加全國性「圍棋」比賽，並持有證明者。
3. 曾參加經體育署核定辦理之單項運動協會舉辦之全國性「圍棋」比賽，並持有證明者。
4. 曾參加縣市級以上「圍棋」比賽，並持有證明者。
二、未達錄取標準者得不足額錄取，缺額流用至當學年度大學考試入學分發
招生名額。詳參簡章。",北區、國立,國立體育大學,桃園,Taoyuan,審查 Document Review / 口試 Interview,"Taoyuan, 桃園, NTSU, National Taiwan Sport University, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立體育大學",體育推廣學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者
6.其他：
除上述教育資歷，須具備學系所訂特殊才能之一的學生。",12,"女子啦啦舞組及拔河組考試項目均含書審及面試，佔比如下:
一、書審40% 
書面審查資料依序裝訂成冊（一式3份）請於報名時一併繳交。

二、面試60%
複審名額為初審書面資料總分排序錄取名額3倍之考生。","【簡章公告】2025/9/15 
【報名日期】2025/10/07 ~ 2025/11/26
【考試日期】2025/12/13 ~ 2025/12/13
【放榜日期】2025/12/29","聯絡人：體育推廣學系林小姐
聯絡電話：(03)328-3201轉8513

聯絡人：教務處招生組李小姐
聯絡電話：(03)328-3201轉1593","簡章網址 ( https://aca.ntsu.edu.tw/p/404-1004-60994.php?Lang=zh-tw )
體育推廣學系 ( https://dsp.ntsu.edu.tw )
招生資訊網 ( https://admissions.ntsu.edu.tw/app/home.php )",【備註】一、報名資格:(以下均須附證明)<br />女子啦啦舞組<br />1.曾經參與國際性舞蹈運動/舞蹈啦啦競賽。<br />2.曾獲得全國舞蹈運動/舞蹈啦啦競賽前六名。<br />3.曾獲得縣市舞蹈運動競賽前三名<br />拔河組<br />1.曾獲選為拔河國家代表隊。<br />2.曾獲得全國性拔河比賽前二名。<br />二、各組分別錄取，但得視考生成績採不足額錄取，如其中一組錄取或報到不足額時，所餘名額得由他組考生流用，流用後仍有缺額，缺額流用至當學年度分發入學管道。詳簡章,北區、國立,國立體育大學,桃園,Taoyuan,審查 Document Review / 口試 Interview,"Taoyuan, 桃園, NTSU, National Taiwan Sport University, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立臺灣藝術大學",工藝設計學系,特殊選才,"特殊才能
不同教育資歷：
1.實驗教育學生",1,"1.自傳  (佔總成績20%)
2.作品集   (佔總成績30%)
3.學習成效  (佔總成績35%)
4.其他有利審查資料  (佔總成績15%)","【簡章公告】2025/9/30 
【報名日期】2025/10/27 ~ 2025/11/17
【考試日期】2025/12/01 ~ 2025/12/05
【放榜日期】2025/12/29","聯絡人：陳褘穎
聯絡電話：02-22722181轉1152

聯絡人：陳瑩娟
聯絡電話：02-22722181轉2112",簡章網址 ( https://aca.ntua.edu.tw/list.aspx?ca=273 ),【備註】學系篩選條件，符合下列條件之一：<br />一、於「工藝設計」相關領域具特殊表現或展現出強烈學習熱忱，並能提出具體優良成果作品（含藝術創作或設計作品、學習心得、讀書報告等）、相關<br />    獲獎資歷或證明文件者。<br />二、受非學校型態實驗教育或自學者，提出有對「工藝設計」相關領域與眾不同的特殊天分、特殊能力之證明。,北區、國立,國立臺灣藝術大學,新北,New Taipei,審查 Document Review,"New Taipei, 新北, NTUA, National Taiwan University of Arts, Arts, Design, Music, Drama, Film, Animation, Document Review, Portfolio, Experimental Education, Homeschooling, Self-taught, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立臺灣藝術大學",中國音樂學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",1,"1.作品集  (佔總成績45%)
2.學習成效   (佔總成績25%)
3.自傳   (佔總成績20%)
4.其他有利審查資料   (佔總成績10%)","【簡章公告】2025/9/30 
【報名日期】2025/10/27 ~ 2025/11/17
【考試日期】2025/12/01 ~ 2025/12/05
【放榜日期】2025/12/29","聯絡人：陳褘穎
聯絡電話：02-22722181轉1152

聯絡人：巫欣諭
聯絡電話：02-22722181轉2533",簡章網址 ( https://aca.ntua.edu.tw/list.aspx?ca=273 ),【備註】學系篩選條件，符合下列條件之一：<br />一、近年於中國傳統器樂、聲樂、作曲上獲得重要競賽獎項，或足以證明具有中國傳統器樂、聲樂、作曲相關之藝術特殊專長，且能檢具證明者。<br />二、具不同教育資歷學生，能證明自己對中國傳統器樂、聲樂、作曲上有特殊成就，或極為突出之相關專業技能，且能檢具證明者。,北區、國立,國立臺灣藝術大學,新北,New Taipei,審查 Document Review,"New Taipei, 新北, NTUA, National Taiwan University of Arts, Arts, Design, Music, Drama, Film, Animation, Document Review, Portfolio, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立臺灣藝術大學",古蹟藝術修護學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.經濟弱勢學生
3.實驗教育學生",1,"1.自傳  (佔總成績30%)
2.作品集 (佔總成績30%)
3.學習成效  (佔總成績10%)
4.其他有利審查資料  (佔總成績30%)","【簡章公告】2025/9/30 
【報名日期】2025/10/27 ~ 2025/11/17
【考試日期】2025/12/01 ~ 2025/12/05
【放榜日期】2025/12/29","聯絡人：陳褘穎
聯絡電話：02-22722181轉1152

聯絡人：李苓瑄
聯絡電話：02-22722181轉2073",簡章網址 ( https://aca.ntua.edu.tw/list.aspx?ca=273 ),【備註】學系篩選條件，符合以下條件之一：<br />一、於「視覺藝術」相關領域具特殊表現或展現出強烈學習熱忱，並能提出具體優良成果作品（含傳統工藝、美術相關之作品稿件、學習心得、讀書報告<br />    等）、相關獲獎資歷或證明文件者。<br />二、受非學校型態實驗教育或自學者，提出有對「視覺藝術」相關領域與眾不同的特殊天分、特殊能力之證明。,北區、國立,國立臺灣藝術大學,新北,New Taipei,審查 Document Review,"New Taipei, 新北, NTUA, National Taiwan University of Arts, Arts, Design, Music, Drama, Film, Animation, Document Review, Portfolio, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立臺灣藝術大學",多媒體動畫藝術學系,特殊選才,"特殊才能
不同教育資歷：
1.實驗教育學生",1,"1.作品集  (佔總成績50%)
2.學習成效 (佔總成績30%)
3.自傳及其他有利審查資料  (佔總成績20%)","【簡章公告】2025/9/30 
【報名日期】2025/10/27 ~ 2025/11/17
【考試日期】2025/12/01 ~ 2025/12/05
【放榜日期】2025/12/29","聯絡人：陳褘穎
聯絡電話：02-22722181轉1152

聯絡人：李羿伶
聯絡電話：02-22722181轉2154",簡章網址 ( https://aca.ntua.edu.tw/list.aspx?ca=273 ),【備註】學系篩選條件，符合下列條件之一：<br />一、於美術、視覺設計或動態影像等領域獲得重要競賽之獎項，或者足以證明具有動態影像相關之藝術特殊專長及潛能之學生。<br />二、不同教育資歷之實驗教育學生身分，能證明自己對於美術、視覺設計或動態影像等領域有特殊成就，或極為突出之相關專業技能。,北區、國立,國立臺灣藝術大學,新北,New Taipei,審查 Document Review,"New Taipei, 新北, NTUA, National Taiwan University of Arts, Arts, Design, Music, Drama, Film, Animation, Document Review, Portfolio, Experimental Education, Homeschooling, Self-taught, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立臺灣藝術大學",美術學系,特殊選才,"特殊才能
不同教育資歷：
1.新住民及其子女
2.經濟弱勢學生
3.實驗教育學生
4.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",1,"1.自傳及學習計畫 (佔總成績30%)
2.作品集 (佔總成績40%)
3.其他有利審查資料  (佔總成績30%)","【簡章公告】2025/9/30 
【報名日期】2025/10/27 ~ 2025/11/17
【考試日期】2025/12/01 ~ 2025/12/05
【放榜日期】2025/12/29","聯絡人：陳褘穎
聯絡電話：02-22722181轉1152

聯絡人：劉彥沂
聯絡電話：02-2272-2181轉2021",簡章網址 ( https://aca.ntua.edu.tw/list.aspx?ca=273 ),【備註】學系篩選條件，符合以下條件之一：<br />一、曾參加美術類全國性或國際性競賽獲得前三名名次，並持有證明者。<br />二、不同教育資歷學生，能夠證明自己對美術領域有與眾不同的特殊天分之實踐者。,北區、國立,國立臺灣藝術大學,新北,New Taipei,審查 Document Review,"New Taipei, 新北, NTUA, National Taiwan University of Arts, Arts, Design, Music, Drama, Film, Animation, Document Review, Portfolio, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立臺灣藝術大學",書畫藝術學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",1,"1.自傳 (佔總成績10%)
2.作品集 (佔總成績40%)
3.學習成效 (佔總成績20%)
4.其他有利審查資料 (佔總成績30%)","【簡章公告】2025/9/30 
【報名日期】2025/10/27 ~ 2025/11/17
【考試日期】2025/12/01 ~ 2025/12/05
【放榜日期】2025/12/29","聯絡人：陳褘穎
聯絡電話：02-22722181 轉1152

聯絡人：陳重亨
聯絡電話：02-2272-2181 轉2051",簡章網址 ( https://aca.ntua.edu.tw/list.aspx?ca=273 ),【備註】學系篩選條件，符合以下條件之一：<br />一、近三年內(112-114年間)曾在美術領域獲得全國性或國際性重要競賽獎項(如全國學生美術比賽)，或足以證明具有美術方面特殊專長，並持有證明<br />    者。<br />二、能夠證明自己對美術領域有特殊天分、特殊成就，且能檢具證明者。,北區、國立,國立臺灣藝術大學,新北,New Taipei,審查 Document Review,"New Taipei, 新北, NTUA, National Taiwan University of Arts, Arts, Design, Music, Drama, Film, Animation, Document Review, Portfolio, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立臺灣藝術大學",視覺傳達設計學系,特殊選才,"特殊才能
不同教育資歷：
1.實驗教育學生",1,"1.自傳  (佔總成績10%)
2.作品集   (佔總成績40%)
3.學習成效  (佔總成績35%)
4.其他有利審查資料  (佔總成績15%)","【簡章公告】2025/9/30 
【報名日期】2025/10/27 ~ 2025/11/17
【考試日期】2025/12/01 ~ 2025/12/05
【放榜日期】2025/12/29","聯絡人：陳褘穎
聯絡電話：02-22722181轉1152

聯絡人：洪斯前
聯絡電話：02-22722181轉2222",簡章網址 ( https://aca.ntua.edu.tw/list.aspx?ca=273 ),【備註】學系篩選條件，符合以下條件之一：<br />一、於美術、設計領域獲得重要競賽的獎項，或者足以證明具有視覺設計相關之藝術特殊專長及潛能之學生。<br />二、實驗教育學生，能證明自己對視覺設計及藝術有特殊成就，或極為突出之相關專業技能。,北區、國立,國立臺灣藝術大學,新北,New Taipei,審查 Document Review,"New Taipei, 新北, NTUA, National Taiwan University of Arts, Arts, Design, Music, Drama, Film, Animation, Document Review, Portfolio, Experimental Education, Homeschooling, Self-taught, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立臺灣藝術大學",電影學系,特殊選才,"不同教育資歷：
1.境外臺生
2.新住民及其子女
3.實驗教育學生",1,"1.自傳  (佔總成績20%)
2.作品集   (佔總成績40%)
3.學習成效  (佔總成績15%)
4.其他有利審查資料  (佔總成績25%)","【簡章公告】2025/9/30 
【報名日期】2025/10/27 ~ 2025/11/17
【考試日期】2025/12/01 ~ 2025/12/05
【放榜日期】2025/12/29","聯絡人：陳褘穎
聯絡電話：02-22722181轉1152

聯絡人：張為清
聯絡電話：02-22722181轉5052",簡章網址 ( https://aca.ntua.edu.tw/list.aspx?ca=273 ),【備註】學系篩選條件，符合下列條件之一：<br />一、曾在藝術領域獲得重要競賽獎項，且能檢具證明者。<br />二、實驗教育學生須曾經修習過3門以上藝術相關課程，且能檢具證明者。<br />三、具藝術領域之國際活動、國內外競賽成果等，且能檢具證明者。<br />四、具有藝術特殊專長或特殊成就表現，且能檢具證明者。,北區、國立,國立臺灣藝術大學,新北,New Taipei,審查 Document Review,"New Taipei, 新北, NTUA, National Taiwan University of Arts, Arts, Design, Music, Drama, Film, Animation, Document Review, Portfolio, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International"
"【北區、國立】
國立臺灣藝術大學",圖文傳播藝術學系,特殊選才,"特殊才能
不同教育資歷：
1.實驗教育學生",1,"1.自傳  (佔總成績15%)
2.作品集   (佔總成績35%)
3.學習成效  (佔總成績35%)
4.其他有利審查資料  (佔總成績15%)","【簡章公告】2025/9/30 
【報名日期】2025/10/27 ~ 2025/11/17
【考試日期】2025/12/01 ~ 2025/12/05
【放榜日期】2025/12/29","聯絡人：陳褘穎
聯絡電話：02-22722181轉1152

聯絡人：林永濬
聯絡電話：02-22722181轉2251",簡章網址 ( https://aca.ntua.edu.tw/list.aspx?ca=273 ),【備註】學系篩選條件，符合下列條件之一：<br />一、曾在藝術領域獲得重要競賽獎項或足以證明其有藝術特殊專長，且能檢具證明者。<br />二、接受實驗教育或自學有成果者，能夠證明自己對藝術領域有與眾不同的特殊天分、特殊成就表現，且能檢具證明者。,北區、國立,國立臺灣藝術大學,新北,New Taipei,審查 Document Review,"New Taipei, 新北, NTUA, National Taiwan University of Arts, Arts, Design, Music, Drama, Film, Animation, Social Sciences, Psychology, Communication, History, Philosophy, Document Review, Portfolio, Experimental Education, Homeschooling, Self-taught, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立臺灣藝術大學",雕塑學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",1,"1.自傳 (佔總成績20%)
2.作品集  (佔總成績50%)
3.競賽成果或特殊表現與其他有利審查資料  (佔總成績30%)","【簡章公告】2025/9/30 
【報名日期】2025/10/27 ~ 2025/11/17
【考試日期】2025/12/01 ~ 2025/12/05
【放榜日期】2025/12/29","聯絡人：陳褘穎
聯絡電話：02-22722181轉1152

聯絡人：巫姿陵
聯絡電話：02-22722181轉2131",簡章網址 ( https://aca.ntua.edu.tw/list.aspx?ca=273 ),【備註】學系篩選條件，符合以下條件之一：<br />一、近年曾在雕塑領域獲得重要競賽獎項或足以證明具有雕塑特殊專長者，須提出能證明具備雕塑能力相關之作品及佐證資料。<br />二、不同教育資歷學生，近年曾參加雕塑相關比賽經歷獲獎，或參加雕塑相關課程結業者，在雕塑相關課程表現優異，並持有相關證明者。,北區、國立,國立臺灣藝術大學,新北,New Taipei,審查 Document Review,"New Taipei, 新北, NTUA, National Taiwan University of Arts, Document Review, Portfolio, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立臺北大學",歷史學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",1,書面審查、面試,"【簡章公告】2025/10/17
【報名日期】2025/11/12 ~ 2025/11/27
【考試日期】2025/12/20 ~ 2025/12/20
【放榜日期】2026/1/9","聯絡人：王美淑小姐
聯絡電話：02-86741111轉66808",簡章網址 ( https://new.ntpu.edu.tw/oaa/news?tag=%E5%AD%B8%E5%A3%AB%E7%8F%AD%E7%89%B9%E6%AE%8A%E9%81%B8%E6%89%8D ),nan,北區、國立,國立臺北大學,新北,New Taipei,審查 Document Review / 口試 Interview,"New Taipei, 新北, NTPU, National Taipei University, Social Sciences, Psychology, Communication, History, Philosophy, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立金門大學",社會工作學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.在地學生
6.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",2,書面審查,"【簡章公告】2025/10/2 
【報名日期】2025/10/23 ~ 2025/11/13
【考試日期】2025/11/18 ~ 2025/11/21
【放榜日期】2025/12/5","聯絡人：李小姐
聯絡電話：082-313918","簡章網址 ( https://admission.nqu.edu.tw/index.ASP )
學系網站 ( https://sw.nqu.edu.tw/ )",【備註】考試各項日程以本校公告招生簡章為準。<br />本系注重個別化及實務取向教學，課程規劃設計注重當地離島偏鄉社會文化特色，接軌國際社會福利潮流，透過豐富實務演練與多元評量方式，確保學生學習成效，進而考取社工師證照與就業。據此，本系致力發展如下特色：<br />一、扎根離島偏鄉社會特性，培養多元文化社工人才。<br />二、整合衛生福利專業服務，培養具健康取向社工人才。<br />三、落實實務導向課程規劃，培養具熱情投入社工人才。,北區、國立,國立金門大學,金門,Kinmen,審查 Document Review,"Kinmen, 金門, NQU, National Quemoy University, Social Sciences, Psychology, Communication, History, Philosophy, Document Review, Portfolio, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立金門大學",長期照護學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.在地學生",1,書面審查,"【簡章公告】2025/10/2 
【報名日期】2025/10/23 ~ 2025/11/13
【考試日期】2025/11/18 ~ 2025/11/21
【放榜日期】2025/12/5","聯絡人：許小姐
聯絡電話：082-313911","簡章網址 ( https://admission.nqu.edu.tw/index.ASP )
學系網站 ( https://longtermcare.nqu.edu.tw/ )",【備註】考試各項日程以本校公告招生簡章為準。<br />本系是國立大學第一個長期照護學系，教育目標為培育學生成為長期照護事業管理之專業人才並兼具人文關懷與國際視野。畢業生就業機會多元且豐富。歡迎對長期照護產業發展、經營管理、政策發展有興趣的優秀學子申請。,北區、國立,國立金門大學,金門,Kinmen,審查 Document Review,"Kinmen, 金門, NQU, National Quemoy University, Document Review, Portfolio, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立金門大學",建築學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.在地學生
6.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",1,書面審查,"【簡章公告】2025/10/2 
【報名日期】2025/10/23 ~ 2025/11/13
【考試日期】2025/11/18 ~ 2025/11/21
【放榜日期】2025/12/5","聯絡人：周小姐
聯絡電話：082-313451","簡章網址 ( https://admission.nqu.edu.tw/index.ASP )
學系網站 ( https://arch-nqu.nqu.edu.tw/ )",【備註】考試各項日程以本校公告招生簡章為準。<br />金門具有豐富的傳統聚落、軍事遺址、民居建築以及人文與自然生態，本系以此為涵養，培育空間設計、構築技術、文化遺產保護及社會關懷理論與實踐並重的人才。期望學生具備多元思考與設計創新、人文關懷與歷史探索、永續環境與技術整合等基本素養。在課程上分為：建築設計與核心技能、歷史與文化、營建與實務、生態與環境、社區與都市等五大類訓練學生之設計 、創新、文資修復能力。,北區、國立,國立金門大學,金門,Kinmen,審查 Document Review,"Kinmen, 金門, NQU, National Quemoy University, Document Review, Portfolio, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
